date,NO2
2013-08-20,41.79977272727273
2013-08-21,46.8083832894159
2013-08-22,47.20652777777778
2013-08-23,28.608661616161616
2013-08-24,25.900959595959595
2013-08-25,15.493952020202022
2013-08-26,18.55079545454545
2013-08-27,23.517083333333336
2013-08-28,21.884027777777778
2013-08-29,48.85982817303469
2013-08-30,34.67048611111111
2013-08-31,16.605555555555558
2013-09-01,14.975833333333332
2013-09-02,26.774027777777775
2013-09-03,27.36711956521739
2013-09-04,27.004772727272726
2013-09-05,44.51437252964428
2013-09-06,53.11783730158731
2013-09-07,36.76708333333333
2013-09-08,20.142777777777777
2013-09-09,32.294999999999995
2013-09-10,25.836805555555554
2013-09-11,22.37194444444444
2013-09-12,35.42652777777778
2013-09-13,37.23722222222222
2013-09-14,23.688888888888886
2013-09-15,17.488055555555555
2013-09-16,25.616944444444446
2013-09-17,29.337638888888886
2013-09-18,33.501111111111115
2013-09-19,30.888611111111107
2013-09-20,34.058749999999996
2013-09-21,40.034305555555555
2013-09-22,20.228055555555557
2013-09-23,33.6875
2013-09-24,34.547291666666666
2013-09-25,42.23333333333333
2013-09-26,22.042083333333334
2013-09-27,30.64361111111111
2013-09-28,18.250833333333333
2013-09-29,10.873882850241545
2013-09-30,21.337500000000002
2013-10-01,25.717222222222222
2013-10-02,35.44541666666667
2013-10-03,33.810169082125604
2013-10-04,40.379431818181814
2013-10-05,31.611111111111114
2013-10-06,35.15541666666667
2013-10-07,53.29623188405797
2013-10-08,48.81979797979798
2013-10-09,30.254166666666666
2013-10-10,31.04319444444445
2013-10-11,47.102620772946864
2013-10-12,30.808636363636367
2013-10-13,14.473333333333334
2013-10-14,37.33305555555556
2013-10-15,50.858472222222225
2013-10-16,50.101186868686874
2013-10-17,34.70843434343434
2013-10-18,43.84972222222222
2013-10-19,30.71138888888888
2013-10-20,19.987777777777776
2013-10-21,33.38416666666667
2013-10-22,30.71819444444444
2013-10-23,25.076755050505046
2013-10-24,48.90892857142857
2013-10-25,44.2186111111111
2013-10-26,25.720537439613526
2013-10-27,10.056648550724637
2013-10-28,15.310557751427316
2013-10-29,28.603222222222225
2013-10-30,45.338611111111106
2013-10-31,37.071666666666665
2013-11-01,33.44444444444445
2013-11-02,23.731805555555557
2013-11-03,13.711502525252525
2013-11-04,23.50722222222222
2013-11-05,38.50222222222222
2013-11-06,41.12694444444444
2013-11-07,43.745
2013-11-08,50.68736111111111
2013-11-09,23.652638888888887
2013-11-10,38.20527777777778
2013-11-11,43.24125
2013-11-12,47.148888888888884
2013-11-13,67.72333333333334
2013-11-14,46.40347222222223
2013-11-15,40.2795202020202
2013-11-16,42.71419685990338
2013-11-17,35.996388888888895
2013-11-18,45.83069444444445
2013-11-19,34.72486111111111
2013-11-20,43.393055555555556
2013-11-21,34.75791666666667
2013-11-22,22.642916666666665
2013-11-23,28.87527777777778
2013-11-24,16.345513285024154
2013-11-25,25.959305555555556
2013-11-26,47.88818840579711
2013-11-27,60.33875
2013-11-28,42.512499999999996
2013-11-29,29.297638888888887
2013-11-30,38.883611111111115
2013-12-01,35.05986111111111
2013-12-02,52.21472222222223
2013-12-03,66.79333333333334
2013-12-04,52.53944444444445
2013-12-05,26.16236111111111
2013-12-06,18.255972222222223
2013-12-07,37.75666666666667
2013-12-08,21.856666666666666
2013-12-09,43.175000000000004
2013-12-10,67.08055555555556
2013-12-11,50.23847222222222
2013-12-12,48.905277777777776
2013-12-13,52.128914141414135
2013-12-14,38.98763888888889
2013-12-15,19.89347222222222
2013-12-16,38.94680555555556
2013-12-17,41.365
2013-12-18,40.25783333333333
2013-12-19,57.53958333333333
2013-12-20,45.22083333333333
2013-12-21,20.54138888888889
2013-12-22,14.349027777777778
2013-12-23,22.648194444444442
2013-12-24,15.244444444444445
2013-12-25,24.016944444444448
2013-12-26,28.328055555555554
2013-12-27,22.446944444444444
2013-12-28,27.64311111111111
2013-12-29,26.573541666666664
2013-12-30,21.11833333333333
2013-12-31,22.220972222222226
2014-01-01,11.818472222222221
2014-01-02,25.692916666666665
2014-01-03,17.919166666666666
2014-01-04,22.11513888888889
2014-01-05,18.424583333333334
2014-01-06,21.592638888888885
2014-01-07,27.96513888888889
2014-01-08,39.52097222222222
2014-01-09,22.58277777777778
2014-01-10,39.53805555555555
2014-01-11,30.408333333333335
2014-01-12,40.92416666666666
2014-01-13,41.44541666666667
2014-01-14,46.72083333333334
2014-01-15,38.657777777777774
2014-01-16,35.50458333333333
2014-01-17,32.93486111111111
2014-01-18,32.480694444444445
2014-01-19,33.08467171717171
2014-01-20,23.92361111111111
2014-01-21,37.4545634920635
2014-01-22,37.54069444444445
2014-01-23,41.03470238095238
2014-01-24,54.293194444444445
2014-01-25,29.005555555555556
2014-01-26,16.682916666666667
2014-01-27,32.89263888888889
2014-01-28,28.875416666666666
2014-01-29,30.074444444444442
2014-01-30,45.432222222222215
2014-01-31,47.09118961352657
2014-02-01,20.28625
2014-02-02,24.287777777777777
2014-02-03,44.60787037037037
2014-02-04,34.88104166666667
2014-02-05,22.31083333333333
2014-02-06,23.561111111111114
2014-02-07,28.039722222222224
2014-02-08,16.044444444444444
2014-02-09,10.4675
2014-02-10,49.27222222222222
2014-02-11,31.444027777777773
2014-02-12,24.880416666666665
2014-02-13,35.797361111111115
2014-02-14,29.326944444444447
2014-02-15,9.176388888888889
2014-02-16,26.824166666666667
2014-02-17,42.82319444444445
2014-02-18,50.074999999999996
2014-02-19,43.75319444444445
2014-02-20,30.218472222222218
2014-02-21,28.271944444444443
2014-02-22,26.141111111111115
2014-02-23,16.571388888888887
2014-02-24,35.791111111111114
2014-02-25,29.413888888888888
2014-02-26,45.668194444444445
2014-02-27,40.09930555555556
2014-02-28,38.10638888888889
2014-03-01,28.1775
2014-03-02,18.754583333333333
2014-03-03,42.97569444444445
2014-03-04,54.398888888888884
2014-03-05,66.31611111111111
2014-03-06,69.22505952380952
2014-03-07,49.81944444444445
2014-03-08,30.978055555555553
2014-03-09,40.870138888888896
2014-03-10,37.763749999999995
2014-03-11,20.427777777777777
2014-03-12,54.368611111111115
2014-03-13,43.54222222222222
2014-03-14,40.15
2014-03-15,13.81361111111111
2014-03-16,20.935555555555556
2014-03-17,28.64027777777778
2014-03-18,24.69597222222222
2014-03-19,24.939305555555553
2014-03-20,32.92638888888889
2014-03-21,32.730555555555554
2014-03-22,21.769722222222224
2014-03-23,21.434861111111115
2014-03-24,31.827638888888888
2014-03-25,32.56763888888889
2014-03-26,33.72805555555556
2014-03-27,22.654861111111106
2014-03-28,26.11847222222222
2014-03-29,32.85944444444444
2014-03-30,41.42597222222222
2014-03-31,36.49652777777778
2014-04-01,60.20986111111111
2014-04-02,40.201249999999995
2014-04-03,49.066250000000004
2014-04-04,50.47501984126984
2014-04-05,42.51583937198068
2014-04-06,25.273502415458935
2014-04-07,25.54902777777778
2014-04-08,24.789166666666663
2014-04-09,34.91125
2014-04-10,39.79486111111111
2014-04-11,17.79277777777778
2014-04-12,27.93777777777778
2014-04-13,13.4975
2014-04-14,10.309861111111113
2014-04-15,14.71597222222222
2014-04-16,46.91236111111112
2014-04-17,34.08569444444444
2014-04-18,11.40902777777778
2014-04-19,11.570972222222222
2014-04-20,12.961527777777777
2014-04-21,17.184305555555557
2014-04-22,45.629583333333336
2014-04-23,38.581944444444446
2014-04-24,29.989027777777775
2014-04-25,28.372361111111115
2014-04-26,21.03138888888889
2014-04-27,19.28611111111111
2014-04-28,20.285
2014-04-29,30.84097222222222
2014-04-30,25.193591269841267
2014-05-01,24.42828282828283
2014-05-02,11.763472222222225
2014-05-03,16.37736111111111
2014-05-04,22.596944444444446
2014-05-05,38.07069444444445
2014-05-06,32.349722222222226
2014-05-07,22.504166666666666
2014-05-08,26.755972222222226
2014-05-09,22.26805555555556
2014-05-10,18.744027777777777
2014-05-11,12.110833333333332
2014-05-12,28.663888888888888
2014-05-13,23.505555555555556
2014-05-14,22.475624999999997
2014-05-15,16.345513285024154
2014-05-16,20.51516666666667
2014-05-17,18.376944444444444
2014-05-18,18.798611111111114
2014-05-19,30.525972222222226
2014-05-20,30.349583333333328
2014-05-21,34.059583333333336
2014-05-22,28.59777777777778
2014-05-23,30.646388888888893
2014-05-24,23.34166666666667
2014-05-25,14.02763888888889
2014-05-26,23.623194444444447
2014-05-27,37.31569444444445
2014-05-28,29.825289855072466
2014-05-29,12.157258454106278
2014-05-30,14.852500000000001
2014-05-31,12.778888888888892
2014-06-01,15.001111111111113
2014-06-02,30.148822463768113
2014-06-03,43.21130952380952
2014-06-04,27.49791666666667
2014-06-05,23.750833333333333
2014-06-06,29.001195652173916
2014-06-07,23.31069444444444
2014-06-08,13.112638888888888
2014-06-09,20.188690476190473
2014-06-10,37.37965579710146
2014-06-11,23.839444444444442
2014-06-12,22.824444444444442
2014-06-13,16.905694444444446
2014-06-14,5.957723429951691
2014-06-15,5.496666666666666
2014-06-16,9.600388888888888
2014-06-17,9.860808080808082
2014-06-18,14.069545454545453
2014-06-19,19.23978535353535
2014-06-20,18.138724747474747
2014-06-21,15.04566919191919
2014-06-22,11.157146464646464
2014-06-23,16.505113636363635
2014-06-24,15.109305555555556
2014-06-25,13.424482323232326
2014-06-26,23.761388888888888
2014-06-27,35.55605158730159
2014-06-28,16.291875
2014-06-29,9.92
2014-06-30,21.116944444444442
2014-07-01,17.855164141414143
2014-07-02,31.44199494949495
2014-07-03,42.64751984126984
2014-07-04,39.66777777777778
2014-07-05,16.230416666666667
2014-07-06,12.135
2014-07-07,18.603989898989898
2014-07-08,24.774336611456174
2014-07-09,12.501666666666667
2014-07-10,21.660972222222224
2014-07-11,25.517777777777777
2014-07-12,13.877638888888889
2014-07-13,13.797777777777776
2014-07-14,21.03513888888889
2014-07-15,25.302294685990336
2014-07-16,29.730416666666667
2014-07-17,27.092083333333335
2014-07-18,26.018140096618357
2014-07-19,27.832916666666666
2014-07-20,18.359444444444446
2014-07-21,16.94111111111111
2014-07-22,11.720416666666665
2014-07-23,13.346388888888889
2014-07-24,14.08013888888889
2014-07-25,17.076944444444447
2014-07-26,16.980833333333333
2014-07-27,8.814861111111112
2014-07-28,15.562361111111109
2014-07-29,7.539444444444445
2014-07-30,16.917420634920635
2014-07-31,31.736805555555552
2014-08-01,31.62626811594203
2014-08-02,25.177777777777777
2014-08-03,14.384921497584543
2014-08-04,22.025555555555552
2014-08-05,32.68236111111111
2014-08-06,29.841111111111115
2014-08-07,29.699305555555554
2014-08-08,27.81888888888889
2014-08-09,18.629166666666666
2014-08-10,16.32513888888889
2014-08-11,16.170208333333335
2014-08-12,21.07069444444444
2014-08-13,23.449583333333333
2014-08-14,23.678357487922707
2014-08-15,29.125730676328505
2014-08-16,16.080416666666665
2014-08-17,13.975555555555554
2014-08-18,21.052083333333336
2014-08-19,25.138472222222223
2014-08-20,28.960877192982455
2014-08-21,24.308055555555555
2014-08-22,30.16444444444444
2014-08-23,18.274583333333332
2014-08-24,22.74972222222222
2014-08-25,36.74237373737374
2014-08-26,18.924444444444443
2014-08-27,34.05986111111111
2014-08-28,26.554444444444446
2014-08-29,21.26736111111111
2014-08-30,18.761666666666667
2014-08-31,19.33986111111111
2014-09-01,35.84722222222223
2014-09-02,21.0853216374269
2014-09-03,19.03478260869565
2014-09-04,31.93819444444445
2014-09-05,41.35527777777778
2014-09-06,29.272222222222226
2014-09-07,14.485555555555557
2014-09-08,28.342916666666667
2014-09-09,20.889861111111113
2014-09-10,15.798472222222223
2014-09-11,14.567361111111111
2014-09-12,15.01013888888889
2014-09-13,7.936111111111111
2014-09-14,10.84388888888889
2014-09-15,24.925833333333333
2014-09-16,38.437599206349205
2014-09-17,33.13319444444444
2014-09-18,37.85222222222222
2014-09-19,39.777499999999996
2014-09-20,21.313194444444445
2014-09-21,5.98513888888889
2014-09-22,24.376729797979795
2014-09-23,44.13708333333333
2014-09-24,39.63778985507246
2014-09-25,30.137430555555557
2014-09-26,38.82767857142857
2014-09-27,35.75083333333333
2014-09-28,36.57319444444445
2014-09-29,48.46125000000001
2014-09-30,41.33805555555555
2014-10-01,45.16692413263066
2014-10-02,26.51456349206349
2014-10-03,44.328333333333326
2014-10-04,24.613194444444446
2014-10-05,9.782916666666665
2014-10-06,29.371407004830917
2014-10-07,23.49777173913043
2014-10-08,29.56806818181818
2014-10-09,31.07587121212121
2014-10-10,38.49791666666667
2014-10-11,41.35078804347826
2014-10-12,24.967632575757577
2014-10-13,30.766488095238092
2014-10-14,32.18236111111111
2014-10-15,37.64303140096618
2014-10-16,35.62743961352657
2014-10-17,41.172840909090915
2014-10-18,23.374583333333334
2014-10-19,13.394861111111112
2014-10-20,23.48555555555556
2014-10-21,20.28821859903382
2014-10-22,28.61152777777778
2014-10-23,39.861666666666665
2014-10-24,34.467777777777776
2014-10-25,31.261527777777776
2014-10-26,30.964583333333334
2014-10-27,47.06441666666666
2014-10-28,31.45597222222222
2014-10-29,33.08986111111111
2014-10-30,37.09791666666666
2014-10-31,43.46625
2014-11-01,40.599722222222226
2014-11-02,16.349722222222223
2014-11-03,21.928472222222222
2014-11-04,47.82406400966183
2014-11-05,44.50435990338164
2014-11-06,43.56625
2014-11-07,29.568472222222223
2014-11-08,22.5425
2014-11-09,28.749583333333337
2014-11-10,34.61263888888889
2014-11-11,43.048333333333325
2014-11-12,47.30260101010101
2014-11-13,46.98111111111111
2014-11-14,38.321666666666665
2014-11-15,38.595948067632854
2014-11-16,38.13176767676767
2014-11-17,36.42944444444444
2014-11-18,25.52486111111111
2014-11-19,30.709305555555556
2014-11-20,34.53319444444445
2014-11-21,34.99430555555556
2014-11-22,35.61041666666666
2014-11-23,27.544305555555553
2014-11-24,59.90291666666667
2014-11-25,43.73180555555556
2014-11-26,35.74777777777778
2014-11-27,34.6575
2014-11-28,30.210555555555555
2014-11-29,25.873611111111114
2014-11-30,24.394583333333333
2014-12-01,24.996878019323674
2014-12-02,26.1182702020202
2014-12-03,25.48222222222222
2014-12-04,29.43722222222223
2014-12-05,38.93027777777778
2014-12-06,57.33097222222222
2014-12-07,32.62902777777778
2014-12-08,43.62958333333333
2014-12-09,61.13541666666666
2014-12-10,34.49125603864734
2014-12-11,26.575138888888887
2014-12-12,27.709861111111113
2014-12-13,45.949444444444445
2014-12-14,40.053333333333335
2014-12-15,42.64888888888889
2014-12-16,53.18930555555556
2014-12-17,43.51430555555555
2014-12-18,24.782493961352657
2014-12-19,23.755972222222223
2014-12-20,17.895972222222223
2014-12-21,17.747083333333332
2014-12-22,14.719861111111113
2014-12-23,16.108472222222222
2014-12-24,20.269027777777776
2014-12-25,23.08638888888889
2014-12-26,39.60208333333333
2014-12-27,11.331564009661834
2014-12-28,29.421388888888888
2014-12-29,36.202638888888885
2014-12-30,53.456805555555555
2014-12-31,46.223520531400965
2015-01-01,28.37777777777778
2015-01-02,17.483055555555556
2015-01-03,35.02236111111111
2015-01-04,34.79708333333333
2015-01-05,57.38402777777778
2015-01-06,48.467166666666664
2015-01-07,43.543749999999996
2015-01-08,34.19836111111111
2015-01-09,18.277777777777775
2015-01-10,9.584166666666667
2015-01-11,11.198055555555555
2015-01-12,20.613901515151515
2015-01-13,23.407777777777778
2015-01-14,29.226249999999997
2015-01-15,20.35694444444444
2015-01-16,44.32041666666667
2015-01-17,37.178888888888885
2015-01-18,30.246805555555557
2015-01-19,51.79472222222222
2015-01-20,55.447820048309175
2015-01-21,51.71805555555556
2015-01-22,31.877460317460322
2015-01-23,47.4938888888889
2015-01-24,39.90958333333334
2015-01-25,39.16069444444445
2015-01-26,30.994027777777777
2015-01-27,42.34236111111111
2015-01-28,28.080416666666665
2015-01-29,35.28513888888889
2015-01-30,49.45972222222222
2015-01-31,46.72388888888889
2015-02-01,26.40222222222222
2015-02-02,44.155972222222225
2015-02-03,45.44319444444445
2015-02-04,57.80236111111111
2015-02-05,31.63666666666667
2015-02-06,23.290869565217392
2015-02-07,31.57777777777778
2015-02-08,12.918472222222222
2015-02-09,28.25388888888889
2015-02-10,26.27736111111111
2015-02-11,43.384861111111114
2015-02-12,53.062083333333334
2015-02-13,46.36667929292929
2015-02-14,39.80314009661836
2015-02-15,27.855555555555554
2015-02-16,55.30483695652174
2015-02-17,48.361250000000005
2015-02-18,62.62916666666667
2015-02-19,36.06648989898989
2015-02-20,33.09305555555556
2015-02-21,36.92111111111112
2015-02-22,20.751527777777778
2015-02-23,23.60660024154589
2015-02-24,31.516666666666662
2015-02-25,54.93726449275363
2015-02-26,31.21986111111111
2015-02-27,34.48222222222223
2015-02-28,26.800972222222224
2015-03-01,12.601944444444444
2015-03-02,24.69783816425121
2015-03-03,38.220054347826085
2015-03-04,23.86180555555556
2015-03-05,50.91930555555555
2015-03-06,49.80625
2015-03-07,35.13319444444445
2015-03-08,26.033232323232326
2015-03-09,31.797729468599034
2015-03-10,24.288194444444443
2015-03-11,52.063320707070694
2015-03-12,39.17875
2015-03-13,23.895
2015-03-14,15.451388888888891
2015-03-15,12.011805555555554
2015-03-16,44.96
2015-03-17,57.59483091787439
2015-03-18,28.235760869565215
2015-03-19,25.543333333333337
2015-03-20,24.039094202898553
2015-03-21,9.905618686868687
2015-03-22,22.5879797979798
2015-03-23,47.77813888888889
2015-03-24,40.6411388888889
2015-03-25,28.734920634920638
2015-03-26,32.120376984126985
2015-03-27,35.97521739130435
2015-03-28,24.84652777777778
2015-03-29,12.054027777777778
2015-03-30,16.08013888888889
2015-03-31,12.044166666666667
2015-04-01,16.540083333333335
2015-04-02,13.80861111111111
2015-04-03,32.68486111111111
2015-04-04,10.90013888888889
2015-04-05,18.592916666666664
2015-04-06,26.078194444444446
2015-04-07,41.46027777777778
2015-04-08,38.12361111111111
2015-04-09,41.40166666666667
2015-04-10,55.00986111111112
2015-04-11,29.864166666666673
2015-04-12,13.844444444444443
2015-04-13,35.010416666666664
2015-04-14,37.62847222222222
2015-04-15,27.343194444444446
2015-04-16,12.443194444444444
2015-04-17,12.90361111111111
2015-04-18,10.331249999999999
2015-04-19,16.298194444444444
2015-04-20,16.49513888888889
2015-04-21,14.116666666666669
2015-04-22,11.559583333333334
2015-04-23,23.739166666666666
2015-04-24,37.64194444444444
2015-04-25,25.334305555555556
2015-04-26,12.238472222222223
2015-04-27,9.389999999999999
2015-04-28,32.858472222222225
2015-04-29,28.513333333333335
2015-04-30,21.890555555555554
2015-05-01,14.702277777777775
2015-05-02,16.258055555555554
2015-05-03,13.831249999999999
2015-05-04,19.576805555555556
2015-05-05,15.956666666666665
2015-05-06,16.668333333333333
2015-05-07,33.43277777777778
2015-05-08,36.42499269005848
2015-05-09,12.158888888888889
2015-05-10,22.925090579710144
2015-05-11,31.34013888888889
2015-05-12,23.88958333333333
2015-05-13,19.336527777777775
2015-05-14,8.12013888888889
2015-05-15,14.329583333333332
2015-05-16,23.081944444444446
2015-05-17,20.741527777777776
2015-05-18,25.81833333333333
2015-05-19,21.59069444444445
2015-05-20,21.001944444444444
2015-05-21,29.778055555555554
2015-05-22,35.0022765700483
2015-05-23,14.89542270531401
2015-05-24,13.304722222222223
2015-05-25,8.749482323232323
2015-05-26,16.91145531400966
2015-05-27,28.917832125603866
2015-05-28,27.315185551163818
2015-05-29,27.162583333333334
2015-05-30,18.73875
2015-05-31,16.257291666666667
2015-06-01,24.846746031746033
2015-06-02,18.18638888888889
2015-06-03,25.509305555555557
2015-06-04,25.084305555555556
2015-06-05,36.318194444444444
2015-06-06,14.788333333333334
2015-06-07,8.656527777777779
2015-06-08,8.451944444444443
2015-06-09,9.90611111111111
2015-06-10,11.26779621154335
2015-06-11,17.94263888888889
2015-06-12,27.80847222222222
2015-06-13,11.894305555555555
2015-06-14,10.060555555555556
2015-06-15,7.5751388888888895
2015-06-16,20.80125
2015-06-17,28.246527777777775
2015-06-18,13.539583333333335
2015-06-19,16.605416666666667
2015-06-20,17.332638888888887
2015-06-21,19.601111111111113
2015-06-22,24.66722222222222
2015-06-23,17.961944444444445
2015-06-24,31.220416666666665
2015-06-25,28.589365942028987
2015-06-26,34.75347222222222
2015-06-27,19.360555555555557
2015-06-28,26.2
2015-06-29,21.681805555555552
2015-06-30,23.263472222222223
2015-07-01,31.90833333333333
2015-07-02,30.932222222222226
2015-07-03,25.559987922705318
2015-07-04,18.025277777777777
2015-07-05,14.71300120772947
2015-07-06,21.42986111111111
2015-07-07,29.54219202898551
2015-07-08,16.720138888888886
2015-07-09,19.55333333333333
2015-07-10,29.788750000000004
2015-07-11,23.34760265700483
2015-07-12,11.40362922705314
2015-07-13,21.51024154589372
2015-07-14,17.834474637681158
2015-07-15,21.77704106280193
2015-07-16,19.418985507246376
2015-07-17,17.6569384057971
2015-07-18,14.71536835748792
2015-07-19,18.557512077294685
2015-07-20,27.608103864734304
2015-07-21,14.875063131313128
2015-07-22,18.329734299516907
2015-07-23,17.65986111111111
2015-07-24,26.78382487922705
2015-07-25,11.781280193236713
2015-07-26,16.24455797101449
2015-07-27,12.155130147630148
2015-07-28,14.57263888888889
2015-07-29,14.298472222222223
2015-07-30,19.37833333333333
2015-07-31,17.525277777777777
2015-08-01,30.338333333333328
2015-08-02,19.792361111111113
2015-08-03,23.453333333333333
2015-08-04,18.783888888888892
2015-08-05,26.656186868686873
2015-08-06,31.06757850241546
2015-08-07,19.96291666666667
2015-08-08,7.332916666666666
2015-08-09,18.692361111111108
2015-08-10,33.39347222222223
2015-08-11,17.006944444444443
2015-08-12,11.115555555555558
2015-08-13,13.805972222222223
2015-08-14,28.423055555555553
2015-08-15,14.716527777777777
2015-08-16,8.02902777777778
2015-08-17,16.689106280193233
2015-08-18,25.036527777777778
2015-08-19,34.55777777777778
2015-08-20,45.00013888888889
2015-08-21,35.168055555555554
2015-08-22,21.601805555555558
2015-08-23,14.498194444444444
2015-08-24,24.415555555555557
2015-08-25,18.93361111111111
2015-08-26,21.464027777777783
2015-08-27,32.03244047619048
2015-08-28,34.916666666666664
2015-08-29,21.79861111111111
2015-08-30,11.614166666666668
2015-08-31,26.388611111111114
2015-09-01,15.316944444444445
2015-09-02,35.72680555555555
2015-09-03,31.985277777777778
2015-09-04,24.202222222222222
2015-09-05,15.81416666666667
2015-09-06,11.084027777777779
2015-09-07,16.911527777777774
2015-09-08,18.916249999999998
2015-09-09,21.629444444444445
2015-09-10,19.31527777777778
2015-09-11,29.167361111111116
2015-09-12,30.61277777777778
2015-09-13,16.984305555555554
2015-09-14,25.05388888888889
2015-09-15,26.170036231884055
2015-09-16,25.592361111111114
2015-09-17,31.07916666666667
2015-09-18,35.15958333333334
2015-09-19,25.349722222222223
2015-09-20,22.43625
2015-09-21,31.74263888888889
2015-09-22,34.18708333333333
2015-09-23,31.91638888888889
2015-09-24,38.790416666666665
2015-09-25,38.00722222222222
2015-09-26,23.288472222222225
2015-09-27,15.017281746031747
2015-09-28,25.793333333333337
2015-09-29,21.574861111111108
2015-09-30,21.439444444444444
2015-10-01,28.216944444444447
2015-10-02,33.596805555555555
2015-10-03,45.41722222222222
2015-10-04,42.22347222222222
2015-10-05,36.269003623188404
2015-10-06,30.99150966183575
2015-10-07,31.094613526570047
2015-10-08,45.732370169082124
2015-10-09,36.75680555555555
2015-10-10,15.935416666666669
2015-10-11,14.018194444444445
2015-10-12,33.32805555555556
2015-10-13,30.768295454545456
2015-10-14,29.786666666666672
2015-10-15,27.68986111111111
2015-10-16,34.11472222222222
2015-10-17,32.53513888888889
2015-10-18,25.64736111111111
2015-10-19,29.79236111111111
2015-10-20,42.48513888888889
2015-10-21,40.72597222222222
2015-10-22,34.788333333333334
2015-10-23,51.16930555555555
2015-10-24,36.499583333333334
2015-10-25,28.784722222222218
2015-10-26,36.331805555555555
2015-10-27,42.43208333333333
2015-10-28,36.22541666666667
2015-10-29,46.01458333333333
2015-10-30,42.49347222222223
2015-10-31,31.444999999999997
2015-11-01,33.780972222222225
2015-11-02,43.56805555555555
2015-11-03,52.37722222222222
2015-11-04,43.69291666666666
2015-11-05,36.395157004830914
2015-11-06,26.15998188405797
2015-11-07,18.183460144927533
2015-11-08,21.50871376811594
2015-11-09,20.219221014492756
2015-11-10,19.580656565656568
2015-11-11,29.279500000000002
2015-11-12,40.79497474747475
2015-11-13,21.65125
2015-11-14,17.40361111111111
2015-11-15,9.263888888888888
2015-11-16,24.80944444444445
2015-11-17,19.96097222222222
2015-11-18,19.56527777777778
2015-11-19,27.044444444444448
2015-11-20,31.679444444444442
2015-11-21,22.03763888888889
2015-11-22,20.757499999999997
2015-11-23,62.373055555555545
2015-11-24,36.07638888888889
2015-11-25,48.0184595959596
2015-11-26,64.07222222222222
2015-11-27,42.00458333333333
2015-11-28,17.06972222222222
2015-11-29,10.2475
2015-11-30,25.735833333333332
2015-12-01,38.22291666666667
2015-12-02,38.61388888888889
2015-12-03,39.38458333333333
2015-12-04,28.704444444444444
2015-12-05,21.208055555555557
2015-12-06,15.090277777777779
2015-12-07,44.45166666666666
2015-12-08,34.64041666666667
2015-12-09,50.53393719806763
2015-12-10,35.33236111111112
2015-12-11,34.55861111111111
2015-12-12,30.54805555555556
2015-12-13,38.96541666666667
2015-12-14,45.1675
2015-12-15,44.4673611111111
2015-12-16,30.523611111111112
2015-12-17,36.05222222222222
2015-12-18,38.94222222222222
2015-12-19,23.05791666666667
2015-12-20,19.3725
2015-12-21,18.09861111111111
2015-12-22,17.461666666666666
2015-12-23,29.806250000000002
2015-12-24,18.921388888888888
2015-12-25,15.250694444444443
2015-12-26,14.367638888888889
2015-12-27,18.979166666666668
2015-12-28,39.69680555555556
2015-12-29,39.87291666666666
2015-12-30,22.83388888888889
2015-12-31,26.255694444444448
2016-01-01,28.66402777777778
2016-01-02,25.601250000000004
2016-01-03,11.847499999999998
2016-01-04,39.33611111111111
2016-01-05,36.04740338164251
2016-01-06,34.668055555555554
2016-01-07,23.847638888888884
2016-01-08,46.411249999999995
2016-01-09,20.56625
2016-01-10,16.304305555555555
2016-01-11,39.75678571428571
2016-01-12,29.38117753623188
2016-01-13,42.77246031746032
2016-01-14,29.932083333333335
2016-01-15,39.938472222222224
2016-01-16,15.199166666666668
2016-01-17,39.56791666666667
2016-01-18,58.75208333333333
2016-01-19,69.62583333333333
2016-01-20,68.12791666666666
2016-01-21,59.71819444444444
2016-01-22,46.885
2016-01-23,34.90152777777778
2016-01-24,24.675972222222224
2016-01-25,33.064305555555556
2016-01-26,25.66013888888889
2016-01-27,18.689305555555556
2016-01-28,33.01902777777777
2016-01-29,18.850138888888885
2016-01-30,17.694444444444446
2016-01-31,20.051666666666666
2016-02-01,14.27361111111111
2016-02-02,21.020416666666666
2016-02-03,27.65444444444444
2016-02-04,37.814861111111114
2016-02-05,30.747638888888886
2016-02-06,17.091250000000002
2016-02-07,10.436666666666666
2016-02-08,11.957083333333332
2016-02-09,26.617083333333337
2016-02-10,30.547588383838384
2016-02-11,57.67083333333333
2016-02-12,45.94166666666667
2016-02-13,26.321915204678362
2016-02-14,9.217916666666666
2016-02-15,33.142916666666665
2016-02-16,58.72875
2016-02-17,52.04992424242425
2016-02-18,52.23472222222222
2016-02-19,40.197916666666664
2016-02-20,14.693055555555555
2016-02-21,9.079999999999998
2016-02-22,31.157361111111115
2016-02-23,33.498888888888885
2016-02-24,37.79805555555556
2016-02-25,39.435972222222226
2016-02-26,55.83208333333332
2016-02-27,20.19875
2016-02-28,15.311678743961352
2016-02-29,38.22479532163743
2016-03-01,40.5628925120773
2016-03-02,23.420416666666668
2016-03-03,44.91828282828283
2016-03-04,60.245972222222214
2016-03-05,52.25055555555556
2016-03-06,31.37736111111111
2016-03-07,44.4125
2016-03-08,38.13972222222222
2016-03-09,31.20833333333333
2016-03-10,30.773472222222225
2016-03-11,30.391388888888887
2016-03-12,22.83361111111111
2016-03-13,9.966388888888888
2016-03-14,19.492638888888887
2016-03-15,23.960416666666664
2016-03-16,21.683888888888887
